0.634945,0.808333,0.153846,0.14376,0.279492,0.373431,0.775591,0.903226,0.729839,0.099113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.58862,0.344444,0.192308,0.267773,0.23412,0.888736,0.937008,0.864516,0.504032,0.396596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.72709,0.811111,0.307692,0.118483,0.324864,0.333333,0.677165,0.877419,0.818548,0.341676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.654582,0.091667,0.153846,0.236967,0.277677,0.755892,0.862205,0.793548,0.560484,0.313215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.713998,0.091667,0.211538,0.28515,0.459165,0.290021,0.858268,0.754839,0.53629,0.344966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.653072,0.791667,0.442308,0.023697,0.3049,0.672176,0.586614,0.864516,0.887097,0.485555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.624371,0.941667,0.346154,0.097946,0.310345,0.593817,0.704724,0.729032,0.685484,0.04734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.606747,0.975,0.461538,0.118483,0.339383,0.137588,0.669291,0.6,0.625,0.28361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.478852,0.716667,0.653846,0.07109,0.373866,0.326752,0.484252,0.890323,0.96371,0.200086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.703927,0.797222,0.365385,0.218799,0.430127,0.660698,0.641732,0.877419,0.850806,0.340246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.506042,0.158333,0.269231,0.067141,0.295826,0.254056,0.901575,0.709677,0.443548,0.374714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.534743,0.136111,0.346154,0.14218,0.221416,0.071472,0.885827,0.63871,0.407258,0.0502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.573515,0.341667,0.211538,0,0.279492,0.551882,0.940945,0.851613,0.487903,0.380006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.621349,0.125,0.230769,0.233017,0.326679,0.575911,0.877953,0.741935,0.495968,0.608982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.704935,0.305556,0.230769,0.067141,0.294011,0.525253,0.944882,0.825806,0.46371,0.105978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.706445,0.330556,0.173077,0.331754,0.372051,0.197429,0.925197,0.864516,0.516129,0.330807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.700906,0.266667,0.461538,0.236967,0.343013,0.349097,0.984252,0.632258,0.245968,0.622712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.602216,0.05,0.442308,0.07109,0.3049,0.544842,0.767717,0.554839,0.479839,0.201659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.657603,0.269444,0.153846,0.158768,0.333938,0.867922,0.917323,0.83871,0.520161,0.282037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.58006,0.772222,0.384615,0.218799,0.393829,0.506734,0.633858,0.903226,0.870968,0.248999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.668177,0.241667,0.192308,0.319115,0.38657,0.102694,0.925197,0.806452,0.479839,0.358267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.601208,0.383333,0.423077,0.094787,0.335753,0.510407,0.972441,0.819355,0.391129,0.335669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.78852,0.619444,0.173077,0.691943,0.588022,0.542853,0.822835,0.967742,0.709677,0.056493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.340383,0.213889,0.096154,0,0.279492,0.14371,0.893701,0.845161,0.556452,0.094966,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.57855,0.030556,0.461538,0.097946,0.344828,0.371901,0.73622,0.548387,0.508065,0.16147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.588117,0.369444,0.634615,0.382306,0.568058,0.144169,0.984252,0.670968,0.205645,0.395595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.730111,0.025,0.365385,0.047393,0.284936,0.302418,0.767717,0.645161,0.552419,0.685641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.658107,0.336111,0.288462,0.385466,0.475499,0.059688,0.96063,0.825806,0.431452,0.118421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.727593,0.505556,0.519231,0.170616,0.364791,0.178298,0.854331,0.941935,0.580645,0.140732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.55136,0.161111,0.230769,0.023697,0.290381,0.483012,0.897638,0.748387,0.471774,0.152317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.509567,0.691667,0.576923,0.127962,0.437387,0.401133,0.562992,0.941935,0.927419,0.244279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.705942,0.263889,0.346154,0.308847,0.261343,0.223906,0.968504,0.716129,0.346774,0.287042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.680765,0.458333,0.057692,0.075039,0.284936,0.908632,0.874016,0.909677,0.620968,0.231264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.492447,0.830556,0.211538,0.067141,0.290381,0.191766,0.744094,0.883871,0.754032,0.195223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.743706,0.522222,0.153846,0.236967,0.348457,0.145852,0.870079,0.954839,0.641129,0.248856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.406848,0.005556,0.173077,0.127962,0.333938,0.254515,0.818898,0.806452,0.616935,0.95595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.748238,0.330556,0.346154,0.413902,0.6098,0.275482,0.976378,0.793548,0.383065,0.422626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.510574,0.883333,0.25,0.047393,0.324864,0.409091,0.73622,0.832258,0.733871,0.088387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.739174,0.952778,0.288462,0.234597,0.362976,0.185797,0.744094,0.76129,0.665323,0.124714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.699396,0.958333,0.269231,0.151659,0.381125,0.430976,0.751969,0.76129,0.66129,0.363415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.626888,0.369444,0.192308,0.127962,0.297641,0.596878,0.933071,0.877419,0.516129,0.180635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.562437,0.141667,0.192308,0.052923,0.290381,0.394858,0.885827,0.767742,0.508065,0.329805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.594663,0.916667,0.269231,0.118483,0.350272,0.696204,0.728346,0.793548,0.709677,0.146739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.527694,0.1,0.153846,0.052923,0.275862,0.103153,0.866142,0.787097,0.552419,0.298913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.668681,0.102778,0.096154,0.678515,0.495463,0.216253,0.866142,0.83871,0.58871,0.35226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.616314,0.305556,0.134615,0.342022,0.499093,0.568871,0.917323,0.858065,0.532258,0.368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.552367,0.019444,0.307692,0.150079,0.353902,0.43419,0.783465,0.690323,0.572581,0.193078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.462236,0.083333,0.173077,0,0.279492,0.230028,0.858268,0.780645,0.556452,0.326373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.603223,0.563889,0.153846,0.14218,0.252269,0.321396,0.850394,0.954839,0.669355,0.538616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.734139,0.083333,0.288462,0.150079,0.366606,0.302724,0.84252,0.683871,0.495968,0.372426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.668681,0.502778,0.211538,0,0.279492,0.346342,0.88189,0.954839,0.625,0.560498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
